"id","schema","name","aliases","birth_date","countries","addresses","identifiers","sanctions","phones","emails","program_ids","dataset","first_seen","last_seen","last_change"
"my-inval-c83651b10787105204eeb934367c352cc5a3f1a2","LegalEntity","Jaya Flash Express Trade","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c857c0a60a499bdfc80b82e6038011759fad18fa","LegalEntity","Multi Management & Futures Solutions","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c87031d140af80f651d533284aa0965652d22065","LegalEntity","Pelaburan Muhammad Faizuddin","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c87870f9a7257b1eb52a28b9bae6032542d2b879","LegalEntity","Mohd Faizal Bin Raihan (NRIC: 810305-01-5137)","","","","No 2, Jalan Seraya, Taman Majidee 80250 Johor Bahru, Johor","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c884b3e23e4cedae955fb5d2933925a06d7fb06a","LegalEntity","UBK Malaysia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-11-01T07:55:03","2026-04-17T07:55:03","2025-11-01T07:55:03"
"my-inval-c8f7fba525ea55c1fbd180312d06b24f13b530fe","LegalEntity","Malayan Capital Market Berhad","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-08-30T07:55:15","2026-04-17T07:55:03","2024-08-30T07:55:15"
"my-inval-c94d59f41f1ee6153aba92cf12ef99d6cb4a442e","LegalEntity","10CFDs","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c95b851c83e821d23af542fc284f07ba548c2a35","LegalEntity","Pelaburan Minda Saham","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c98bcd6b2c66c2380ed45ba70e0d650f5325f2b5","LegalEntity","Asvisonomics","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c9dc02cb6149cdc305715f8f6c58308dbf32dabe","LegalEntity","TA Investment","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-c9fa5cce62259180dfa17541bac9f22fafa287bf","LegalEntity","Lite Trading","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-ca02e082e5a6d9203097fa8b61b7139a18c20a47","LegalEntity","CEC","Capital Enhancement Club","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-ca13f197263dd6d841120f52a18dd797a179f823","LegalEntity","Dataran Teroka 2015 Bhd","","","","No 18, Jalan Mengkuang, Desa Pahlawan, 55000 Kuala Lumpur","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-ca143773c8fe13de2bdc56c0daa6d1d7e0b2b788","LegalEntity","TXN Bot","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-ca3f1f049366423acf30551667974779e0a7aff4","LegalEntity","DOG.MONEY","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-ca4e5f1cac36291bcf577e9dcb83737cdf93aa9e","LegalEntity","Top Ca Trading","Top Capital Investment","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-07-16T07:55:03","2026-04-17T07:55:03","2024-07-16T07:55:03"
"my-inval-ca7a120f6e5abe3f51461f0a6ac12b90d66951fc","LegalEntity","Infinox Trading Power","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-ca8514bcd6f5f98304a46b005f24edacc2c2073f","LegalEntity","VI Pelaburan Syariah No","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2025-01-01T07:55:03"
"my-inval-caabf7b845fb6124b4ff4490655140212da271af","LegalEntity","Takaful Profit","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-caf104289d4ff281b1fc4b26210c1605b2f0c469","LegalEntity","Questrade","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-07-31T07:55:10","2026-04-17T07:55:03","2025-07-31T07:55:10"
"my-inval-cafabce8eb5dc2b030574613816b8a86a9a0e6bb","LegalEntity","Traders Fair Malaysia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cb157bae74d44351e2da6c06bcc1bf7c2c641ccd","LegalEntity","Bacxn","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-07-16T07:55:04","2026-04-17T07:55:03","2025-07-16T07:55:04"
"my-inval-cb22ece76d74a3a957f6d090403e74b14f712838","LegalEntity","Thomas Trading Platform","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-07-12T07:55:03","2026-04-17T07:55:03","2024-07-12T07:55:03"
"my-inval-cb2874b5b0889ec66c134b044a216bc085f73aa4","LegalEntity","Triumph in Bursa","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cb2ed6cc43cdd9136edcb0487e11e901cdf6c2b7","LegalEntity","Shariah Screener Malaysian Investment","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cb44fec71ff8bdabb3880d702dfc1417d96feb66","LegalEntity","Venturemax International","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cb4b264e02628203c40332f8422cbd3bad6cee06","LegalEntity","Potential clone entity - Ariff Hanafiah Trader","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2026-01-09T07:55:02","2026-04-17T07:55:03","2026-04-02T07:55:04"
"my-inval-cb526b916dfb3a0a97a433d13913c12c1b0d2b80","LegalEntity","Rantau Simfoni Sdn Bhd","","","","Suite # 13C, Level 13, Plaza Ampang City, JalanAmpang, 50450 Kuala Lumpur","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cb59eae9e31a29ae0692e1b18e6c7913fd3f4ee7","LegalEntity","UVKXE","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-10-24T07:55:04","2026-04-17T07:55:03","2025-01-15T07:55:02"
"my-inval-cb9b563486399e0cfb300d4ada365e9acb8a75fe","LegalEntity","Action Node","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cb9f1ac0571f4aa3da782430b557c5f574330b8b","LegalEntity","Bacera Co Pty Ltd","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cbfda14ca63ec68eb40188afb31adaf2c1def2cf","LegalEntity","East Cape Mining Corporation Limited","","","","40 Bank Street, Canary Wharf, Level 18 40 Bank Street, London E14 5NR, United Kingdom","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cc02fe971811c49e0b6b21aeaa6cb7e37fcb8c89","LegalEntity","Big Business Trading Online","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cc0319d6053e159a0b0396b09b73ab43c6e631ec","LegalEntity","Ventezo","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-08-10T07:55:03","2026-04-17T07:55:03","2024-08-15T07:55:04"
"my-inval-cc12a631769069d43b1a8a9c220a0730f2d63ef6","LegalEntity","Alameriah Investment Corporation Sdn. Bhd.","Alameriah Islamic Investment Sdn. Bhd.","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cc1df02f02c459f114d7d55c56953978fae21437","LegalEntity","IPC International Group Sdn Bhd","","","","Room 101, 1st Floor, No 368, Jalan Pudu, Kuala Lumpur, Wilayah Persekutuan.","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cc31866146631fe188c9d4e236418f3f0659caba","LegalEntity","M Advisory","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-01-25T07:56:07","2026-04-17T07:55:03","2026-04-09T07:55:03"
"my-inval-cc35eaded5a1e0de2effbe46e4409c64ad1cd93d","LegalEntity","ARZ Sahabat Invest","Auto Binary Sahabat;Sahabat Invest Melayu","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-08-26T07:55:03","2026-04-17T07:55:03","2025-02-10T07:55:03"
"my-inval-cc3992411ff49c88f0827bddf8e901485175be9c","LegalEntity","Robot AI Trading","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cc5dd9c78bc25349e043a2fd5c7019a0455d0f12","LegalEntity","Pinnacle Investment","Pinnacle Investment Group","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2025-10-26T07:56:05"
"my-inval-cc82262868284d860c6f3643d62b153755617991","LegalEntity","Wantage Markets","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2026-03-03T07:55:03","2026-04-17T07:55:03","2026-03-03T07:55:03"
"my-inval-cc8f022f7d1bd0fd74620bfcf8de67f3d46e5499","LegalEntity","Forbes Global Trading","Trade Investment","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cc95640f3245410ed2ec88e823bbe67aa7830064","LegalEntity","Dell Max Group","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-01-08T07:55:03","2026-04-17T07:55:03","2025-01-08T07:55:03"
"my-inval-cca29258f235ed23d51d256f92fc223a7021f84a","LegalEntity","Gold-X Trading","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2026-04-09T07:55:03","2026-04-17T07:55:03","2026-04-09T07:55:03"
"my-inval-cca6bef96319e6ac22ec3ccedaa5a91ffe59d449","LegalEntity","AmBank Islamic Trading","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-ccb822fea28a210c4b15a1184b87a5703f9c7d65","LegalEntity","Aswa Advisory","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-ccbc02afbb8329d09d643a78fa370e9196c96363","LegalEntity","Sahabat Johor Malaysia","Team Sahabat Invest","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cd0b2bbf346d43b73eefe4310dc7f9972e9d91c7","LegalEntity","AC Group","AC Wallet;Amber Capital","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-02-10T07:55:03","2026-04-17T07:55:03","2025-02-10T07:55:03"
"my-inval-cd2d0671bb7146f117f9772f02b94f679eaebe10","LegalEntity","Potential clone entity - TS Global Asia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-05-14T07:55:03","2026-04-17T07:55:03","2025-07-03T07:55:04"
"my-inval-cd75294fc2044ca1e95966c83c538358c4c5a116","LegalEntity","Potential clone entity - Rizq Funds","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-05-21T07:56:32","2026-04-17T07:55:03","2025-05-21T07:56:32"
"my-inval-cd7aa16525c26a015a9e4a4ea6b1049ee9283da0","LegalEntity","https://nexeatrading.com/","http://nexea-invest.com;http://www.nexea-capital.com/","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cd94fb2906a1cba1395e073720db568741c3da46","LegalEntity","Pejuang Saham","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cda5429aad7de04d28a8ca40f279335a3c16159a","LegalEntity","Omega Capital Management","","","","(Fake Address) Amega Capital 21/F, Hong Kong Club, Building 3A, Charter Road, Central, Hong Kong","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cda5fb9f9704a3ee7b7e0e91e19cecf5b91ea5ec","LegalEntity","WiseMarket","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cdb4211d457851c0b6af7aa867537a2b051ecf15","LegalEntity","BitForex","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cdfdd08970a4a6096256cf401f00f1f5b2c15dde","LegalEntity","INF-9","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-03-08T07:55:04","2026-04-17T07:55:03","2025-03-08T07:55:04"
"my-inval-ce01c20c09ef4479b0dcd60871ae3a5422c0e9f7","LegalEntity","MyFP Markets","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-ce08f6955378d3901721bc2e204b94cb25046b33","LegalEntity","L-Trader","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-10-03T07:55:02","2026-04-17T07:55:03","2024-10-03T07:55:02"
"my-inval-ce1b085d799157394a29deaf6524faa1893854f7","LegalEntity","Storm X Binary","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-01-08T07:55:03","2026-04-17T07:55:03","2025-01-08T07:55:03"
"my-inval-ce647f247dd95415f3d3098ed2126a6aedae13a6","LegalEntity","ITMAX Investment","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-04-30T07:55:03","2026-04-17T07:55:03","2025-04-30T07:55:03"
"my-inval-ce6db6e0d66c01e31b5466983234a9b9f71f0d4c","LegalEntity","Pro Investment Trading","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-ce8df402355b4f92ae8c9367099e38e43ea2aa0c","LegalEntity","SC-FXBROKER","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-ceacd4f926f974bb81ea7f9febb62b13e69b459c","LegalEntity","Bursa Malaaysia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-10-03T07:55:02","2026-04-17T07:55:03","2024-11-18T07:55:02"
"my-inval-ceb6c0ef47ea5c7510de65234626b31b0788178a","LegalEntity","Fastrading","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cec261577c204fafddec93353d3b04fd5cf8feba","LegalEntity","Across Centuries","ArsCnuies","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-10-26T07:56:05","2026-04-17T07:55:03","2025-10-26T07:56:05"
"my-inval-cef133dd1f677f2bb6d370abbfaf63cfecb700a5","LegalEntity","Maybank Investment","Maybank Syariah Telegram Group","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2025-02-10T07:55:03"
"my-inval-cef2bc728cde5dbfcfd92559edaf12970654d870","LegalEntity","AJIB Investment Sdn Bhd","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cf0dd55029a68fa0f32fe13c0882856072339733","LegalEntity","Binotech Jaya Sdn Bhd","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cf251c97cbe3ebab428faee448f311f0ede4daa2","LegalEntity","Bitcoin Loophole","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cf260b98fe21ad99d5623a757d8013fa9f6bb96b","LegalEntity","Bussines Astro","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-11-12T07:55:04"
"my-inval-cf2e92333c8faa6e566be2e3eddb81108840fd54","LegalEntity","XM Global Limited","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cf34999dc459582d911f01e899209021d9cc151e","LegalEntity","Tuhoop","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cf4503fd025b7cf81a1be13990c4cbf049014bd2","LegalEntity","Ipot Malay","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-cf6787f32417d8a291b0d9ea0e2b41ed210f2ee8","LegalEntity","MPC Trader Syariah","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
